id,date,type,status,priority,digitized,title,contributors,summary
1204669,"Jan 1, 1944",RECORDED,1,2,0,"FDR, election eve R-1, 1944",Franklin D. (Franklin Delano) Roosevelt (Speaker) | Humphrey Bogart (Speaker) | Judy Garland (Speaker),"""Franklin Delano Roosevelt campaigning""--Accompanying collection documentation."
1205045,"May 10, 1968",RECORDED,1,2,0,"Museum of Modern Art tour, 1968-05-10",,1. Squeaky noises (2:00) -- 2. Comments of young New Yorkers about art at the museum (24:00) -- 3. Museum manager discusses rental of art (2:00) -- 4. More comments and opinions (19:15).
1604674,,,1,2,0,Pattern response,Tony Schwartz (Speaker),"Contents: Compilation of various reactions to patterns (:57) -- Man responds to patterns (1:05) -- Woman responds, then another woman, maybe a third (5:12) -- Another man (2:31)."
1839121,"Jan 1, 1964",RECORDED,1,2,0,"Ted Smith, with sounds of microphone testing, seagulls, boats, and",Ted Smith (Speaker),"1. Various remote recordings of sounds, including microphone testing ; seagulls ; sounds on a boat, including starting the motor, water, talking ; 1964 Lincoln Continental ""sound spectrum,"" car sounds with window open and closed, with radio on, etc. (20:00) -- 2. Bird and cricket sounds (2:08)."
1192522,"Jan 1, 1951",RECORDED,1,,0,Cindy & Cathy Roberts : Paul's children,Tony Schwartz (Interviewer),"Children answer questions from Tony Schwartz about parades, birds, songs, a recent operation, and stories they know."
1201113,,,1,,0,Wallace Wohlking - cassettes,"Tony Schwartz (Interviewer) | Wohlking, Wallace (Speaker)","Speaks about memory retention, mnemonic speech, education, and cassettes (Total time 31:57). See paper file for accompanying material."
1201228,"Jan 1, 1960",RECORDED,1,,0,Children - Caren Newman - Susan Barnert,Caren Newman (Speaker) | Susan Barnert (Speaker) | Tony Schwartz (Sound Recordist),"Susan Barnert - fudge fudge -- Peal [Peel?] that orange -- Standing on the corner -- When I was in kindergarden -- general talk -- Fisherman fisherman -- Sally ate a pickle -- Mother I am ill -- Fudge fudge -- Standing on the corner -- Apples, peaches -- My mother, your mother -- 1,2,3,4,5,6,7 -- Blue bells -- Over in the meadow -- Here comes teacher -- Sally ate a pickle -- 1,2,3,4,5,6,7 -- Mother I am ill -- fudge fudge. Caren Newman - The Lord is my shepherd -- Have faith, hope and charity song -- Like a leaf or feather song -- The boweny [bouncy?] song -- The prayer over the ""cholle"" bread -- Talking about dolls, blocks, dresses, about falling -- ""It's nice to play with everybody"" (Total time 16:08). Accompanying file card marks some songs as jump rope versions and some as bouncing ball versions. See card at RXF 7765 in paper file. The cover portion of a make your own valentines kit was found in the tape box. On the back of the cover is a list, written partly with letters and partly with pictographs. Meaning is unknown. Filed under RXF 7765 in paper file. See paper file for accompanying material."
1203608,,,1,,0,"Sheila Turner ""Heads."" Pt. 1, R 1",,"""Comments from drug users about drugs and their effects""--Accompanying collection documentation."
1204249,,,1,,0,Equipment tests,Tony Schwartz (Speaker),"""Testing microphones and tape decks""--Accompanying collection documentation."
1205332,,,1,,0,Fighting- master,,"""Comments on fighting and aggression, war, and boxing""--Accompanying collection documentation."
1208398,,,1,,0,Dick Fisher (Fordham),,Contents: Students talking about teachers (10:15) -- Teachers and students talking about teaching (21:35).
1288816,"Jan 1, 1962",RECORDED,1,,0,"House, 453 W. 56th St., 1962",Tony Schwartz (Interviewer) | Reenah Schwartz (Speaker),"Contents: Mr. Engle discusses closets and shelving with Reenah and Tony Schwartz -- Exterminator talks about poisons used to eliminate tree caterpillars, especially a type mentioned in the book Silent Spring -- Tony interviews a house painter -- Tony talks with carpenters."
1348448,,,1,,0,Ginn oral literacy program,Tony Schwartz (Speaker),"""Description of class material (examples of recorded sound sonomontage of selling) / the psychological effects of sounds (ex. preacher, sports anchor) / the importance of context (ex. numbers with no context, then with context)""--Accompanying collection documentation for RXF 9259. ""How people make sense of sounds in their everyday lives""--Accompanying collection documentation for RXF 9258."
1588771,"May 10, 1952",RECORDED,1,,0,Nancy Schwartz : reel 2,Nancy Schwartz (Speaker),"Ten audio segments of Nancy Schwartz from May 10, 1952 at age three months to May 17, 1954 at age two years and three months."
1604669,,,1,,0,Paris,,Interior and exterior sounds of Paris and sounds from a birthday party.
1632609,"Jul 1, 1974",RECORDED,1,,0,"Sound environments, 1974-07",Tony Schwartz (Speaker) | Anton Schwartz (Speaker) | Reenah Schwartz (Speaker) | Many Zane (Speaker),"""Outdoors in Briarcliff. Many, Tony, Reenah, Anton are all getting out of a car in the country with birds in the background""--Accompanying collection documentation."
1831363,"Dec 24, 1968",RECORDED,1,,0,William Anders's description of the moon from the Apollo 8,William A. Anders (Speaker),"The voice of Apollo 8 lunar module pilot William Anders documents his view of the moon from the spacecraft. Some of the craters are active, and some are larger than others due to asteroids and meteoroids. At the end, all of the crew members read verses about the creation of the heavens and the earth from the Book of Genesis in the Bible."
1199857,,,2,,0,Alignment tape - Vanguard,Tony Schwartz (Speaker),"Box indicates that tape runs for 13:20, and that there is a PS 191- announcement toward the end. Collection papers say there is :60 of silence, but also that Tony Schwartz is the speaker, and the tape is 1:10 in duration. See paper file for accompanying material."
1201224,"Jan 1, 1965",RECORDED,2,,0,"Children, Eddy Arbin talking",Eddy Arben (Speaker) | Jonathan Schwartz (Speaker) | Tony Schwartz (Sound Recordist),"Eddie Arbin - school, how to care for a cat (1:30) -- Boys talking- on fighting, what to be when grown up [Michael?] (1:12) -- Boy talking [Jonathan Schwartz?] (9:04). See paper file for accompanying material."
1202877,,,2,,0,Doctors + communications,Reenah Schwartz (Speaker) | Tony Schwartz (Speaker),"Contents: 1. Comment on calling doctors on days off (6:00) -- 2. Show, communications found phones for medicine (15 ips) (3:02) -- 3. Reenah on asthma medicine (7 1/2 ips) (5:38)."
1203246,,,2,,0,Dick Dresner,Tony Schwartz (Speaker) | Dick Dresner (Speaker),"""Reading particular audiences at exact times""--Accompanying collection documentation."
1203248,,,2,,0,Dick Dresner on research,Dick Dresner (Speaker) | Tony Schwartz (Speaker),Dick Dresner on survey research and the use of media in real estate development.
1204172,,,2,,0,"Education, counter education",Tony Schwartz (Speaker),Contents: 1. Show on businessman and student looking at a kit for re-education (satire) (3:18) -- 2. Repeat of above (3:18) -- 3. Comments on counter-education (3:32) -- 4. Comments on counter-education (3:31) -- 5. Comments on counter-education (3:29).
1205331,"Jan 1, 1980",RECORDED,2,,0,"56th St. #3 : edited interviews, 1980-1981",,"""Excerpts from interviews on crime on W. 56th St.""--Accompanying collection documentation."
1205349,"Jul 8, 1967",RECORDED,2,,0,"Fordham Film Conference : reel #1, 1967-07-08",Tony Schwartz (Speaker) | John M. Culkin (Speaker),"""Tony Schwartz speaking at Fordham Film Conference. This is second presentation that Tony gave at the conference. He talked about his interest in folk music, his neighborhood, commercials, films""--Accompanying collection documentation."
1208389,,,2,,0,Plumber Harry Goldstein describes a family funeral,Harry Goldstein (Speaker),No summary found.
1208392,,RECORDED,2,,0,Color me blue,,"Police program highlighting the murder of New York Police Department officer Cecil Sledge [on January 28, 1980] and police in general."
1219751,,,2,,0,Hollywood on trial #3,,Contents: 1. House Un-American Committee investigation of Hollywood. Hollywood 10 on trial. The black list and its effects (32:50) -- 2. Blank tape (:50).
1226347,"Feb 6, 1971",RECORDED,2,,0,"Hypnotist, 1971-02-06",Ken Heyman (Interviewee) | Ken McFeeley (Interviewee),Interview with Ken McFeeley or Ken Heyman.
1286636,"Jan 1, 1979",RECORDED,2,,0,"On hospital care, 1979",Beatrice Lee (Speaker),"""Roosevelt Hospital Care/woman speaks about the long waits at the hospital for her Dr./Another woman speaks about her sister's experiences with surgery & hospitalization""--Accompanying collection documentation."
1385747,"Feb 24, 1975",RECORDED,2,,0,"Bob Landers, 1975-02-24",Bob Landers (Speaker),"""California Recording Session on Phone""--Accompanying collection documentation. Contents: 1. Bambergers one (3:05) -- 2. Bambergers two (3:10) -- 3. Daily news one (1:40) -- 4. Daily news two (5:15)."
1490028,"Mar 1, 1969",RECORDED,2,,0,"Sid Marine, 1969-03",Sid Marine (Speaker) | Tony Schwartz (Speaker),"""Sid Marine and Tony Schwartz talking about appliances and the first radios. He also talked about the 3 different types of batteries. They also talked about listening to the radio as well as different types of radios""--Accompanying collection documentation."
1490426,"Jan 1, 1981",RECORDED,2,,0,"Buddy Hackett story, 1981-01",Buddy Hackett (Speaker),Buddy Hackett [tells?] story of father and the holdup.
1589071,"Aug 28, 1973",RECORDED,2,,0,"Political presentation narration, 1973-08-24 and 1973-08-28",Tony Schwartz (Speaker),"""Tony lectures on media & politics : segments leadered""--Accompanying collection documentation."
1590228,"Jan 1, 1975",RECORDED,2,,0,Polaroid-John Holmes,Tony Schwartz (Speaker) | John Holmes (Speaker),"1. Woman talks to Tony about her experience with a Polaroid during a trip to Cuba (1:09) -- 2. Communication Journal : Tony hosts show with John Holmes on Polaroid exhibit at I.C.P. : discussion of artists' involvement in Polaroid photography (2:55) -- 3. John Holmes : unedited : discussion on intimacy, less serious, daily news photos, love and play in work, photos tell story (7:12)."
1590470,"Jan 1, 1975",RECORDED,2,,0,Polaroid-Bill Warriner : mid 70s,Tony Schwartz (Speaker),"1. Tony introduces Bill Warriner piece made from outtakes : words, their context, e.g. peach, beach (2:10) -- 2. People comment on Boston Expo with musical underscore, repitition, through editing with Jew's harp underscore (left channel only) (3:25) -- 3. Comments without content (expansion of #1) (1:46)."
1632685,"Jan 14, 1975",RECORDED,2,,0,"Roy Solaski, 1975-01-14",Roy Solaski (Interviewee),"Contents: ""1) The tape was dubbed over, first minute is unrelated to tape -- 2) Interview w/Roy Solaski about the ""model of the earth resources technology satel[l]ite"" made by G.E. with sensitive lens this satel[l]ite travels around the earth detecting resources. Use [i.e. Using] color coded displays, photographs can map territories never mapped before such as tracking flooding, offshore breezes, etc.""--Accompanying collection documentation."
1667514,"Feb 26, 1973",RECORDED,2,,0,"Senate Committee on Commerce, 1973-02-26 : reel 3 of 4",Tony Schwartz (Speaker) | Michael Rowan (Speaker),Tony Schwartz on mnemonics and Mike Rowan on social research.
1942064,"Sep 27, 1971",RECORDED,2,,0,"Comments by Jeanette Prussak and Rod Oshey, 1971-09-27",Tony Schwartz (Speaker) | Rod Oshey (Speaker) | Jeannette Prussak (Speaker),"Rod Oshey comments on how teachers present themselves: doctors practice medicine, lawyers practice law, but teachers teach, they do not practice teaching. Jeanette [Prussak?] comments on her experience at the airport picking up her mother, who came in on El Al Airlines, through customs: the flight was delayed and customs was long, rude, and in violation of personal property."
1182649,,,1 - need to check for recognizable performers,,0,Muse in the mews,Donald McKayle,A string instrument is picked and a horn type instrument is played (oboe?) (22:11).
1192224,"Mar 1, 1953",RECORDED,1 - performer?,,0,Rabbi,,"A Rabbi speaks and sings in Yiddish: speaks briefly about himself in English, speaks about the songs he sings."
1185080,,RECORDED,3 - not enough information,,0,Russian [Baltic Sea?] material,,No summary found.
1193696,,RECORDED,3 - not enough information,,0,"Steel drums ""Lifetime tape""",,1. (0 :25) -- 2. (3:45) -- 3. (3:27).
1201786,"May 29, 1963",RECORDED,3 - not enough information,,0,"Catholic confirmation service for Susan Barnert, 1963-05-29",,No summary found.
1202715,,,3 - not enough information,,0,Tucker Hughes,Tucker Hughes (Speaker),"""Autobiographical tape - rough footage""--Accompanying collection documentation."
1203606,,,3 - not enough information,,0,"Drugs-2, Sheila Turner",Sheila Turner (Speaker),"""Continuation of S-417; show on drugs and drug users""--Accompanying collection documentation."
1205910,"Jan 1, 1987",RECORDED,3 - not enough information,,0,"Fight for your life comments, 1987 : Mary Napolitan",Mary Napolitan (Speaker),No summary found.
1209196,,,3 - not enough information,,0,Gotcha,Bill Bernal,No summary found.
1218058,,,3 - not enough information,,0,Hems & haws,Al Jolson (Speaker),Contents: Hems & haws (7 1/2 and 15 ips) -- Jolson (15 ips).
1385748,"May 1, 1975",RECORDED,3 - not enough information,,0,"Bob Landers, 1975-05 : phobias",Tony Schwartz (Speaker) | Manuel D. Zane (Speaker) | Bob Landers (Speaker),"""Fear of being unable to come back down when flying""--Accompanying collection documentation. Contents: 1. The dark - for program (1:10) -- 2. Flying - his own (8:30)."
1430261,,,3 - not enough information,,0,The Investigator : R#2,,"""Soundtrack of the Investigator, a spoof on the investigations of the House Un-American Committee""--Accompanying collection documentation."
1490497,,,3 - not enough information,,0,Bennett Lubin,Bennett Lubin (Speaker),"""Voiceover Demo""--Accompanying collection documentation."
1833663,"Jul 24, 1974",RECORDED,3 - not enough information,,0,American crisis : the last days of the Nixon presidency,,"All tapes in this set have also been preserved as part of RZA 0764, on LWO 12184 R58."
2451819,,,3 - not enough information,,0,"They came to a city, tape T-612",,Soundtrack for a play.
2451859,,,3 - not enough information,,0,Bayard Rustin duet,,No summary found.
1202727,,,3 - not enough information but intriguing,,0,"Nina Howes : demonstration, Dalton",Nina Howes (Speaker),"Summary: ""Tape of pro-American, pro-Vietnam rally - comments from spectators."""
1589072,"Aug 28, 1973",RECORDED,3 - possibly contains political ads,,0,"Political presentation, part 1, 1973-08-28",Michael Rowan (Speaker) | Henry M. (Henry Martin) Jackson (Speaker) | Richard M. Nixon (Speaker) | Tony Schwartz (Speaker) | Marshall McLuhan (Speaker) | Kevin H. White (Speaker),"""Tony Schwartz gives his philosophy on political commercials and the media""--Accompanying collection documentation."
1199888,"Dec 1, 1961",RECORDED,3 - potentially offensive content,,0,Anger,Tony Schwartz (Sound Recordist),"Men arguing on 36th stree and Madison Ave., sounds of traffic, ""I'm having you arrested you sonofabitch! Dirty cocksucker!"" See paper file for accompanying material."
1205364,,,3 - potentially offensive content,,0,Free speech,Sam Hily (Speaker) | Reenah Schwartz (Speaker) | Samuel Schwartz (Speaker),"""Comments made by people on the right of free speech as pertaining to a Nazi (Rockwell) giving a talk in New York City, approved by the Supreme Court""--Accompanying collection documentation. Contents: 1. Tribune Gallery owner -- 2. Sam Hily -- 3. Reenah -- 4. SLS."
1203631,"Jan 1, 1969",RECORDED,3 - potentially problematic content?,,0,"Drug names, 1969",Bob Landers (Speaker) | Tony Schwartz (Speaker),Contents: 1. Drug dealing in the back of the Holiday Inn (:28) -- 2. Drug dealing in Hell's Kitchen (:55) -- Drug dealing in Hell's Kitchen (1:40) -- Bob Landers speaks a list of drug names.
1200990,,,4 - ads,,0,"Ken Carson's Political spots for Rockefeller [John Davison ""Jay"" Rockefeller IV ] and Tom Reddin",,
1204222,,,4 - advertisement,,0,Electric Circus,,"Ad for the ""Electric Circus,"" Saint Mark's Place."
1204240,,,4 - advertisement,,0,Encyclopedia,Tony Schwartz (Speaker),"""Advertisement for encyclopedia""--Accompanying collection documentation. Contents: 1. Ad for Colliers Encyclopedia (1:00) -- 2. Ad for Colliers Encyclopedia (1:00) -- 3. Voice over (:25) -- 4. Children and adults talking about using encyclopedia (1:02) -- 5. Asking children about encyclopedia (7:05)."
1810222,"Oct 1, 1981",RECORDED,4 - advertisement,,0,"Sound segments relating to medical topics, circa early 1980s",Barbara Polowe (Speaker) | Bob Jaffee (Speaker) | Tony Schwartz (Speaker),"RXG 1246: 1. Dr. George [Clahr?] on Anton [Schwartz's?] eye problem, 1982-03 (4:45) -- 2. Dr. Bob Jaffee on Tony Schwartz's shaking hands, 1981-10 (3:35) -- 3. Olden Camera ad, WQXR radio, New York City (1:20) -- 4. Tony Schwartz on anesthesia (6:25) -- 5. Barbara Polowe on diabetes (3:35) -- 6. Dr. Whitsall on first hernia operation (14:55). RXG 1247: 1. Dr. Bob Jaffee on Anton [Schwartz's?] eyes and headaches ; causes and symptoms of migraines, 1982-03 (6:06) -- 2. Dr. Barrett [on headaches?] (:40). RXG 1248: 1. Doctor's consultation on Tony Schwartz's lip, 1984-04 (3:55) -- 2. blank (:30)."
1201037,"Jan 1, 1976",RECORDED,4 - broadcast,,0,Carter campaign comments,Mac Lipscomb (Speaker) | Ira Allen (Speaker),Mac Lipscomb -- Ira Allen (double) (:48) -- News comment (:32) -- News comment (:46) -- Broadcast (2:22) -- Broadcast (1:02) -- Comments on Ford ads (1:54) -- Comments on Ford ads (:55) -- Comments on campaign (1:36). See paper file for accompanying material.
1201247,,,4 - may contain ads,,0,Harry Chase,Harry Chase (Speaker),New England ad samples (2:52). See paper file for accompanying material.
1208437,"Jan 1, 1978",RECORDED,4 - may contain ads,,0,"FTC-1 : Mike Pertschuk & Al Kramer, 1977-03-06, 1978",Tony Schwartz (Speaker) | Al Kramer (Speaker) | Walter Cronkite (Speaker) | Michael Pertschuk (Speaker),"""News broadcasts of false advertising by STP. Discussion with Al Kramer regarding STP's false advertising, Mike Pertschuk discussing FTC""--Accompanying collection documentation."
1588339,,,4 - music,,0,Music (Chappell Library) : R3,,Contains 10 musical selections.
1347758,"Jan 8, 1974",RECORDED,4 - music?,,0,Pirates of Penzance choral songs [performed by children?],Arthur Sullivan (Music Composer) | W. S. Gilbert (Librettist) | Kayla Schwartz (Undetermined),"""Children's musical -- only the group songs are recorded""--Accompanying collection documentation."
1185259,"Jan 1, 1951",RECORDED,4 - performer,,0,"Martha Schlamme, June 19, 1951",Martha Schlamme (Performer),1. Yalel (Yiddish) (2:17) -- 2. The bird's wedding (German) (2:40) -- 3. Early one morning (2:12) -- 4. Les Cloches des Nantes (French) (2:35) -- 5. The riddle song (Kentucky) (2:07) -- 6. Babysitter's lullabye (Yiddish) (1:59) -- 7. No John (English) (2:37) -- 8. Phyllis (2:49) -- 9. Clip of foreign music (0:30).
1188102,"May 1, 1951",RECORDED,4 - performer,,0,Ezio Pinza,Ezio Pinza (Vocalist/Singer),"1. ""Madaminia"" 4:48, 2. ""You Belong To My Heart"" 3:21, 3. ""If Harsh Decreed"" 4:18."
1192516,"Jan 1, 1951",RECORDED,4 - performer,,0,"Jean Ritchie, Frank Warner & Hallywood",Jean Ritchie (Vocalist/Singer),"1. Who's Gonna Show You 1:52, 2. Shortening Bread 1:00, 3. A Railroad for Me 1:27, 4. Keep your Hand On The Blow 2:10, 5. Ain't Got No Honey baby 1:05, 6. One Morning in May 2:04."
1193539,"Feb 7, 1953",RECORDED,4 - performer,,0,Al Wood,Al Wood (Speaker),"1. Introduction 1:02, 2. ""Back Back Train"" 1:45, 3. ""Dance Me A Jig"" & Comments 3:30."
1200174,,RECORDED,4 - performer,,0,Cisco Houston sings nursery rhymes,Cisco Houston (Performer),1. London Bridge -- 2. My Bonnie lies over the ocean -- 3. Peter Peter pumpkin eater -- 4. Three blind mice -- 5. Humpty Dumpty -- 6. Peas porridge hot -- 7. Mulberry bush -- 8. What are little boys made of? -- 9. Yonder tree -- 10. Froggie went a courtin' -- 11. My daddy -- 12. Cape Cod.
1200815,,RECORDED,4 - performer,,0,Janis Joplin sings two songs,Janis Joplin (Performer),1. Piece of my heart ; Ball and chain (14:00) -- 2. Blank tape (2:12).
1201933,"Apr 25, 1966",RECORDED,4 - performer,,0,"Perry Como television show, 1966-04-25",Tony Schwartz (Speaker) | Nancy Lurie (Speaker) | Perry Como (Speaker),"""Perry Como sings 'Turn around ...' a song about a child growing up, and introduces a recorded piece by Tony 'The Destruction of Time' RP-383-R, closes with Perry Como singing""--Accompanying collection documentation."
1208538,,,4 - performer,,0,Joe Julian,Joseph Julian (Performer),"Contents: ""Music"" with his hands -- Tapping fingers and snapping knuckles -- Teeth music -- Hand/mouth music. ""Body music""--Accompanying collection documentation."
1341526,,,4 - performer,,0,Ronnie Gilbert record,Ronnie Gilbert (Performer),"""Recording of singer Ronnie Gilbert (of the Weavers)""--Accompanying collection documentation."
1640275,,RECORDED,4 - performer,,0,"Bob Landers, Lena Horne versions of ""Push the Button""",Bob Landers (Performer) | Lena Horne (Performer),"1. Bob Landers does a spoof of ""Push the Button"" while Lena Horne sings the same song -- 2. Horne sings the line ""This little island in the Hudson"" -- Horne sings ""Push the Button"" -- 4. Blank tape."
2451864,,,4 - performer,,0,John Thompson,,"Music from Ridgecrest, North Carolina: I'm goin' home ; Looking fine baby (4:50)."
2451955,,,4 - performer,,0,Mitchell's Christian singers,,Children go where I send Thee (2:32). .
1205079,,,4 - performers,,0,"Diamond studs guitar, San Francisco Russian circus, and Bourbon",Bourbon Street Irregulars (Performer),1. Diamond studs guitar (2:20) -- 2. San Francisco Russian circus (4:35) -- 3. Bourbon Street Irregulars (8:45).
1490223,"Jul 2, 1965",RECORDED,4 - performers,,0,"Masters of war, 1965-07-02",,"Contents: 1. Masters of war : countdowns in multiple languages and woman singing Bob Dylan's ""Masters of War"" (5:40) -- 2. Original material (8:50) -- 3. Song ""Masters of War"" (3:25) -- 4. Sound of birds chirping, child counting down, plane, air horns, dog barking, and explosion (1:54)."
2454666,,,"4 - performers? probably some great sounds, though",,0,"Hands, tape V163",,Applause (:13) -- End of drumming & rhythm applause (:27) -- Ozzie organizing applause (1:06) -- Pants rhythm (:15) -- Explanation of pants rhythm (:50) -- Spanish hand clapping (:43).
1218082,"Sep 17, 1963",BROADCAST,4 - radio program,,0,"Hi-fi, 1963-09-17",Tony Schwartz (Speaker),"""Tony Schwartz talking about HI fidelity on WYNC Radio""--Accompanying collection documentation."
1490514,"Feb 1, 1978",RECORDED,4 - tv/radio clips?,,0,"Media related comments, 1973-05",,"Contents: 1. Greek taxi dinner : CB radio, 2/78, 15 ips (1:05) -- 2. Anton : radio as company, 2/78, 15 ips (:06) -- 3. Anton : radio as company, 2/78, 15 ips [sic] (:06) -- 4. Jack Manning, May 3, 1977, 7 1/2 ips (:45) -- 5. John Chancelor : White House tour, 4/14/77, 15 ips (:56) -- 6. NBC, John Chancellor : comment on White House tour, 4/14/77, 15 ips (:25) -- 7. Kayla : comment on radio heard alone, TV with people, broadcasting & narrowcasting, 6/28/75, 15 ips (:26) -- 8. Zelda : same TV, NY & south, 7 1/2 ips (1:10)."
1200246,"Aug 4, 1974",RECORDED,5 - unusable,,0,Naomi Becker funeral service,Naomi Becker (Honoree),"Funeral service/ poorly recorded, unintelligible voices, lots of hiss (24:20). Cataloger supplied title. See paper file for accompanying material."
1705643,,,5 - unusable audio,,0,"Cassette with distorted audio, Tony Schwartz collection",,Audio is faint and distorted -- unable to identify contents.
1810618,"Jan 1, 1950",RECORDED,5 - unusable content,,0,"That is my opinion and it is very true, the New York taxi driver",,Engineer's note: RYM 9545 contains no usable program. Faulty recording / possible erasure. Recommend deaccession.
